0	4
0	5
0	8
0	9
0	12
0	19
0	21
0	22
0	23
0	25
0	26
0	28
0	31
0	32
0	36
0	41
0	44
0	48
0	50
0	57
0	60
0	61
0	73
0	74
0	104
0	105
0	106
0	119
0	121
0	150
0	171
0	188
0	202
0	208
0	209
0	217
0	222
0	227
0	229
0	235
0	237
0	246
0	277
0	283
0	290
0	300
0	307
0	322
0	324
0	349
0	353
0	356
0	366
0	368
0	399
0	429
0	458
0	481
0	485
0	512
0	540
0	541
0	585
0	588
0	589
0	592
0	596
0	602
0	606
0	640
0	656
0	662
0	663
0	716
0	733
0	762
0	767
0	774
0	784
0	789
0	866
0	880
0	886
0	924
0	954
0	1019
0	1092
0	1115
0	1127
0	1156
0	1187
0	1188
0	1190
0	1234
0	1260
0	1289
0	1381
0	1453
0	1461
0	1475
0	1521
0	1547
0	1590
0	1597
0	1620
0	1712
0	1736
0	1761
0	1821
0	1946
0	2081
0	2086
0	2098
0	2117
0	2128
0	2157
0	2162
0	2168
0	2247
0	2266
0	2285
0	2328
0	2361
0	2401
0	2435
0	2437
0	2449
0	2460
0	2466
0	2492
0	2650
0	2653
0	2671
0	2713
0	2746
0	2788
0	2802
0	2865
0	2901
0	2936
0	2938
0	2993
0	3005
0	3009
0	3040
0	3060
0	3079
0	3080
0	3083
0	3244
0	3297
0	3331
0	3430
0	3435
0	3484
0	3493
0	3506
0	3608
0	3650
0	3724
0	3743
0	3807
0	3852
0	3853
0	3855
0	3861
0	3867
0	3904
0	3925
0	3988
0	4073
0	4141
0	4232
0	4254
0	4332
0	4368
0	4389
0	4395
0	4415
0	4437
0	4478
0	4486
0	4506
0	4564
0	4567
0	4651
0	4672
0	4714
0	4834
0	4852
0	4856
0	4925
0	4985
0	4995
1	4
1	5
1	8
1	10
1	11
1	13
1	16
1	21
1	24
1	27
1	30
1	34
1	39
1	41
1	43
1	53
1	57
1	64
1	82
1	93
1	96
1	100
1	137
1	141
1	144
1	154
1	161
1	162
1	173
1	184
1	189
1	210
1	213
1	222
1	223
1	240
1	244
1	261
1	264
1	265
1	271
1	274
1	282
1	302
1	318
1	323
1	329
1	335
1	363
1	393
1	417
1	426
1	440
1	442
1	453
1	460
1	495
1	501
1	513
1	523
1	562
1	566
1	578
1	588
1	594
1	614
1	618
1	651
1	663
1	694
1	720
1	743
1	780
1	782
1	794
1	830
1	882
1	901
1	937
1	947
1	954
1	983
1	994
1	1001
1	1017
1	1020
1	1021
1	1037
1	1066
1	1087
1	1158
1	1159
1	1184
1	1204
1	1225
1	1277
1	1284
1	1320
1	1323
1	1325
1	1343
1	1407
1	1427
1	1486
1	1515
1	1588
1	1606
1	1617
1	1681
1	1691
1	1749
1	1758
1	1770
1	1777
1	1827
1	1838
1	1852
1	1882
1	1928
1	1950
1	1979
1	2062
1	2080
1	2110
1	2121
1	2134
1	2228
1	2234
1	2239
1	2292
1	2312
1	2328
1	2336
1	2344
1	2351
1	2356
1	2394
1	2410
1	2414
1	2495
1	2590
1	2628
1	2659
1	2667
1	2670
1	2724
1	2741
1	2759
1	2782
1	2807
1	2922
1	2926
1	2964
1	3062
1	3120
1	3136
1	3192
1	3243
1	3334
1	3347
1	3350
1	3363
1	3379
1	3386
1	3413
1	3487
1	3503
1	3536
1	3582
1	3595
1	3657
1	3659
1	3673
1	3721
1	3750
1	3810
1	3837
1	3843
1	3902
1	3910
1	3963
1	4124
1	4155
1	4168
1	4196
1	4207
1	4252
1	4256
1	4293
1	4294
1	4535
1	4610
1	4675
1	4688
1	4713
1	4785
1	4910
1	4915
1	4954
1	4966
2	4
2	6
2	28
2	37
2	45
2	90
2	145
2	248
2	255
2	270
2	293
2	296
2	310
2	335
2	348
2	364
2	433
2	498
2	501
2	532
2	561
2	573
2	623
2	897
2	1025
2	1030
2	1223
2	1232
2	1239
